Serialnumber: Y2007YEF00GL2, Testresult: Successful
"ExecutionNumberInTest";"ThreadNumber";"ExecutionNumberInThread";"ExecutionCountOfStep";"SectionId";"SectionSubId";"Id";"PluginName";"CategoryName";"CommandName";"ExternalId";"Text";"LowerLimit";"Value";"TypeOfValue";"UpperLimit";"Unit";"CompareMode";"ValidationStatus";"StatusText";"StartTime";"StepTime";"Result"
            75;1;75;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0005.065";"Calculate Absolute Value MuxHighHigh_X220_KL_31_1 to MuxHighLow_X306_Mirror_EC_DCU_Out";"0";"2.3490099999999998";"CompareDouble";"50";"Ohm";"InLimit";"Valid";"Checked condition:  0 <= 2.34901 <= 50. (Double)";6,282.6873;0.1410;"True"
            76;1;76;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X220_KL_31_1 and MuxHighLow_X306_Mirror_EC_DCU_Out";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,282.8368;1.6618;"True"
        77;1;77;0;"TS_0005_RESISTANCE_MEASUREMENTS";;"CHECK_FOR_MQBW_2";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check_For_MQBW_2";;"True";"CompareBool";;;"JustBool";"Valid";"The searchstring 'Yes' was NOT found in 'No' using following criteria: 'Contains' and 'OrdinalIgnoreCase . The teststep was marked as good and execution will continue with step 'CHECK_FOR_MAX_PLUS'.";6,284.5677;0.1183;"True"
        78;1;78;0;"TS_0005_RESISTANCE_MEASUREMENTS";;"CHECK_FOR_MAX_PLUS";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check For Rear";;"True";"CompareBool";;;"JustBool";"Valid";"The searchstring 'Max+' was found in 'TSG-3Gen Psg Max+' using following criteria: 'Contains' und 'CurrentCulture'. The teststep was marked as good and execution will continue with step '@NEXT'.";6,284.6935;0.0598;"True"
        79;1;79;0;"TS_0005_RESISTANCE_MEASUREMENTS";;"HALL_SFB_ETAG_X101_TO_PCL_PAWL_SWITCH_X207";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"Hall SFB eTAG (X101) to PCL PAWL Switch (X207)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";6,284.7591;90.3913;"True"
            80;1;80;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X101_Hall_SFB_eTag and MuxHighLow_X207_PCL_Pawl_Switch";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,285.0148;81.0069;"True"
            81;1;81;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X101_Hall_SFB_eTag to MuxHighLow_X207_PCL_Pawl_Switch";"0";"2.1518709999999999";"CompareDouble";"50";"Ohm";"InLimit";"Valid";"Checked condition:  0 <= 2.151871 <= 50. (Double)";6,366.0561;7.1612;"True"
            82;1;82;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0005.095";"Calculate Absolute Value MuxHighHigh_X101_Hall_SFB_eTag to MuxHighLow_X207_PCL_Pawl_Switch";"0";"2.1518709999999999";"CompareDouble";"50";"Ohm";"InLimit";"Valid";"Checked condition:  0 <= 2.151871 <= 50. (Double)";6,373.2401;0.1455;"True"
            83;1;83;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X101_Hall_SFB_eTag and MuxHighLow_X207_PCL_Pawl_Switch";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,373.3932;1.6953;"True"
        84;1;84;0;"TS_0005_RESISTANCE_MEASUREMENTS";;"CHECK_FOR_REAR";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check For Rear";;"True";"CompareBool";;;"JustBool";"Valid";"The searchstring 'Rear' was NOT found in 'AUDI Front Passenger MAX+ Premium DCM' using following criteria: 'Contains' and 'CurrentCulture . The teststep was marked as good and execution will continue with step 'ALLOPEN_ON'.";6,375.1607;0.1191;"True"
        85;1;85;0;"TS_0005_RESISTANCE_MEASUREMENTS";;"ALLOPEN_ON";"DIGITAL";"WRITE";"MULTI10";;"AllOpen_ON";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,375.2883;100.1407;"True"
    86;1;86;0;"TEST_SEQUENCE";;"CHECK_FOR_MAX_PLUS";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check For Rear";;"True";"CompareBool";;;"JustBool";"Valid";"The searchstring 'Max+' was found in 'TSG-3Gen Psg Max+' using following criteria: 'Contains' und 'CurrentCulture'. The teststep was marked as good and execution will continue with step '@NEXT'.";6,475.5227;0.1040;"True"
    87;1;87;0;"TEST_SEQUENCE";;"CALL_TS_0010_CONNECTOR_PIN_SHORT_DETECTION";"EXECUTION_ENGINE";"EXECUTION";"CALL_BY_STRING";;"CALL_TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'TS_0010_CONNECTOR_PIN_SHORT_DETECTION' with SubId '' and executionmode 'CancelOnFirstFailure' and condition The searchstring 'AUDI Front Passenger MAX+ Premium DCM' was found in 'Front' using following criteria: 'Contains' and 'OrdinalIgnoreCase'. Next command key: '@NEXT'";6,475.6330;4,040.7803;"True"
        88;1;88;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"DISPLAY_PERFORM_TS0010";"TESTMAN";"PROMPTS";"SET_SIMPLE";;"DISPLAY_PERFORM_TS0010";;"True";"CompareBool";;;"FixTrue";"Valid";"Result is set to 'true' by FixedTrue";6,479.2256;2.0174;"True"
        89;1;89;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"SWITCH_DMM";"TSASWITCHUNIT";"SWITCH";"MULTI02";;"Switch DMM";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,481.2578;12.2983;"True"
        90;1;90;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"SET_DMM_RANGE_10K";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"Set DMM Range 10kOhm";;"True";"CompareBool";;;"FixTrue";"Valid";"Executed section '2_WIRE_RESISTANCE' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";6,493.6007;12.8204;"True"
            91;1;91;0;"2_WIRE_RESISTANCE";;"CHECK_MODEL";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check_Model";;"True";"CompareBool";;;"FixTrue";"Valid";"The searchstring 'KEITHLEY' was found in 'KEITHLEY' using following criteria: 'Contains' und 'CurrentCulture'. The teststep was marked as good and execution will continue with step '@NEXT'.";6,493.9269;0.0839;"True"
            92;1;92;0;"2_WIRE_RESISTANCE";;"SET_MODE_RES_KEITHLEY";"STRING";"WRITE";"TO_HARDWARE";;"Set_Mode_Resistance";;":FUNCTION:ON @%"%@RES@%"%@";"CompareString";;;"NotNullOrEmpty";"Valid";"Updated text channels value.";6,494.0202;4.3169;"True"
            93;1;93;0;"2_WIRE_RESISTANCE";;"CONCAT_RANGE";"STRING";"STANDARD_STRING_HANDLING";"CONCAT";;"Concat";;":RESISTANCE:RANGE 10000";"CompareString";;;"NotNullOrEmpty";"Valid";"Appended ':RESISTANCE:RANGE ' and '10000' to ':RESISTANCE:RANGE 10000'";6,498.3558;0.0674;"True"
            94;1;94;0;"2_WIRE_RESISTANCE";;"SET_RANGE";"STRING";"WRITE";"TO_HARDWARE";;"set_range";;":RESISTANCE:RANGE 10000";"CompareString";;;"FixTrue";"Valid";"Updated text channels value.";6,498.4290;3.4789;"True"
            95;1;95;0;"2_WIRE_RESISTANCE";;"CONCAT_NPLC";"STRING";"STANDARD_STRING_HANDLING";"CONCAT";;"Concat";;":RESISTANCE:NPLC 0.0005";"CompareString";;;"NotNullOrEmpty";"Valid";"Appended ':RESISTANCE:NPLC ' and '0.0005' to ':RESISTANCE:NPLC 0.0005'";6,501.9534;0.0834;"True"
            96;1;96;0;"2_WIRE_RESISTANCE";;"SET_NPLC";"STRING";"WRITE";"TO_HARDWARE";;"set_range";;":RESISTANCE:NPLC 0.0005";"CompareString";;;"NotNullOrEmpty";"Valid";"Updated text channels value.";6,502.0476;4.1746;"True"
            97;1;97;0;"2_WIRE_RESISTANCE";;"CHECK_MODEL_1";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check_Model";;"True";"CompareBool";;;"NotNullOrEmpty";"Valid";"The searchstring 'KEITHLEY' was NOT found in 'KEITHLEY' using following criteria: 'ContainsNot' and 'CurrentCulture . The teststep was marked as good and execution will continue with step '@END'.";6,506.2440;0.1258;"True"
        98;1;98;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"CHECK_FOR_FRONT";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check For Rear";;"True";"CompareBool";;;"JustBool";"Valid";"The searchstring 'Front' was found in 'AUDI Front Passenger MAX+ Premium DCM' using following criteria: 'Contains' und 'CurrentCulture'. The teststep was marked as good and execution will continue with step 'WL_MOTOR_1_X103_TO_WL_MOTOR_2_ETAG_MOTOR_2_X106'.";6,506.4274;0.0710;"True"
        99;1;99;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"WL_MOTOR_1_X103_TO_WL_MOTOR_2_ETAG_MOTOR_2_X106";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"WL Motor 1 (X103) to WL Motor 2/eTag Motor 2 (X106)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";6,506.5041;109.9298;"True"
            100;1;100;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X103_WL_Motor_1 and MuxHighLow_X106_WL_Motor2/eTag_Motor_2";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,506.7616;100.4321;"True"
            101;1;101;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X103_WL_Motor_1 to MuxHighLow_X106_WL_Motor2/eTag_Motor_2";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";6,607.2299;6.9162;"True"
            102;1;102;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.001";"Calculate Absolute Value MuxHighHigh_X103_WL_Motor_1 to MuxHighLow_X106_WL_Motor2/eTag_Motor_2";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";6,614.1827;0.1557;"True"
            103;1;103;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X103_WL_Motor_1 and MuxHighLow_X106_WL_Motor2/eTag_Motor_2";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,614.3474;2.0228;"True"
        104;1;104;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"HALL_SFB_E-TAG_X101_TO_PCL_SBF_MOTOR_4_X105";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"Hall SFB eTag (X101) to PCL SBF Motor 3 (X105)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";6,616.4500;49.0719;"True"
            105;1;105;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X101_Hall_SFB_eTag and MuxHighLow_X105_PCL_SBF_Motor-4";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,616.7428;39.4229;"True"
            106;1;106;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X101_Hall_SFB_eTag to MuxHighLow_X105_PCL_SBF_Motor-4";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9E+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";6,656.2018;7.2942;"True"
            107;1;107;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.003";"Calculate Absolute Value MuxHighHigh_X101_Hall_SFB_eTag to MuxHighLow_X105_PCL_SBF_Motor-4";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9E+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";6,663.5446;0.1606;"True"
            108;1;108;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X101_Hall_SFB_eTag and MuxHighLow_X105_PCL_SBF_Motor-4";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,663.7142;1.7247;"True"
        109;1;109;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"PCL_SBF_MOTOR-3_X209_TO_LIN_X217";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"PCL SBF MOTOR-3 (X209) TO LIN (X217)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";6,665.5353;92.2209;"True"
            110;1;110;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X217_LIN and MuxHighLow_X209_PCL_SPF_Motor-3";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,665.8213;78.3072;"True"
            111;1;111;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X217_LIN to MuxHighLow_X209_PCL_SPF_Motor-3";"500";"9.8999999999999993E+37";"CompareDouble";"9.9E+37";"Ohm";"InLimit";"Valid";"Checked condition:  500 <= 9.9E+37 <= 9.9E+37. (Double)";6,744.1673;6.8047;"True"
            112;1;112;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.012";"Calculate Absolute Value MuxHighHigh_X217_LIN to MuxHighLow_X209_PCL_SPF_Motor-3";"500";"9.8999999999999993E+37";"CompareDouble";"9.9E+37";"Ohm";"InLimit";"Valid";"Checked condition:  500 <= 9.9E+37 <= 9.9E+37. (Double)";6,750.9952;0.1446;"True"
            113;1;113;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X217_LIN and MuxHighLow_X209_PCL_SPF_Motor-3";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,751.1483;6.5003;"True"
        114;1;114;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"PCL_SBF_MOTOR-3_X209_TO_PERIPHERAL_GND_1_X218";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"PCL SBF MOTOR-3 (X209) TO Peripheral GND 1 (X218)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";6,757.7696;48.3985;"True"
            115;1;115;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X209_PCL_SPF_Motor-3 and MuxHighLow_X218_Peripheral_GND_1";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,758.1645;37.9994;"True"
            116;1;116;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X209_PCL_SPF_Motor-3 to MuxHighLow_X218_Peripheral_GND_1";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9E+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";6,796.2022;7.9038;"True"
            117;1;117;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.013";"Calculate Absolute Value MuxHighHigh_X209_PCL_SPF_Motor-3 to MuxHighLow_X218_Peripheral_GND_1";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9E+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";6,804.1515;0.1508;"True"
            118;1;118;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X209_PCL_SPF_Motor-3 and MuxHighLow_X218_Peripheral_GND_1";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,804.3113;1.8073;"True"
        119;1;119;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"PERIPHERAL_GND_1_X218_TO_LIN_X217";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"Peripheral GND 1 (X218) to Lin (X217)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";6,810.8549;12.2358;"True"
            120;1;120;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X217_LIN and MuxHighLow_X218_Peripheral_GND_1";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,811.2806;1.8586;"True"
            121;1;121;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X217_LIN to MuxHighLow_X218_Peripheral_GND_1";"500";"9.8999999999999993E+37";"CompareDouble";"9.9E+37";"Ohm";"InLimit";"Valid";"Checked condition:  500 <= 9.9E+37 <= 9.9E+37. (Double)";6,813.1579;7.9756;"True"
            122;1;122;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.015";"Calculate Absolute Value MuxHighHigh_X217_LIN to MuxHighLow_X218_Peripheral_GND_1";"500";"9.8999999999999993E+37";"CompareDouble";"9.9E+37";"Ohm";"InLimit";"Valid";"Checked condition:  500 <= 9.9E+37 <= 9.9E+37. (Double)";6,821.1809;0.1410;"True"
            123;1;123;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X217_LIN and MuxHighLow_X218_Peripheral_GND_1";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,821.3304;1.7002;"True"
        124;1;124;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"LIN_X217_TO_PCL_RESET_SWITCHSBF_ENDPOS_X216";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"LIN (X217) To PCL Reset Switch/SBF EndPos(X216)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";6,823.1006;48.7783;"True"
            125;1;125;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X217_LIN and MuxHighLow_X216_PCL_Reset_Switch/SBF_EndPos";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,823.3781;40.0735;"True"
            126;1;126;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X217_LIN to MuxHighLow_X216_PCL_Reset_Switch/SBF_EndPos";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9E+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";6,863.4887;6.4303;"True"
            127;1;127;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.019";"Calculate Absolute Value MuxHighHigh_X217_LIN to MuxHighLow_X216_PCL_Reset_Switch/SBF_EndPos";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9E+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";6,869.9435;0.1522;"True"
            128;1;128;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X217_LIN and MuxHighLow_X216_PCL_Reset_Switch/SBF_EndPos";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,870.1042;1.7024;"True"
        129;1;129;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"PCL_PAWL_SWITCH_X207_TO_LIN_X217";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"PCL PAWL Switch (X207) to Lin (X217)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";6,871.8904;13.9235;"True"
            130;1;130;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X217_LIN and MuxHighLow_X207_PCL_Pawl_Switch";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,872.2033;2.7163;"True"
            131;1;131;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X217_LIN to MuxHighLow_X207_PCL_Pawl_Switch";"200";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  200 <= 9.9E+37 <= 9.9E+37. (Double)";6,874.9565;8.6936;"True"
            132;1;132;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.021";"Calculate Absolute Value MuxHighHigh_X217_LIN to MuxHighLow_X207_PCL_Pawl_Switch";"200";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  200 <= 9.9E+37 <= 9.9E+37. (Double)";6,883.7037;0.1861;"True"
            133;1;133;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X217_LIN and MuxHighLow_X207_PCL_Pawl_Switch";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,883.9009;1.8403;"True"
        134;1;134;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"PCL_PAWL_SWITCH_X207_TO_CL_FEEDBACK_ETAG_PUSHPULL_RESET_X206";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"PCL PAWL Switch (X207) to CL Feedback eTag PushPull Reset (X206)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";6,885.8300;108.4519;"True"
            135;1;135;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X207_PCL_Pawl_Switch and MuxHighLow_X206_CL_Feedback_eTag_PushPull_Reset";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";6,886.2200;99.2023;"True"
            136;1;136;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X207_PCL_Pawl_Switch to MuxHighLow_X206_CL_Feedback_eTag_PushPull_Reset";"1000";"2083.8960000000002";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 2083.896 <= 9.9E+37. (Double)";6,985.4629;6.5044;"True"
            137;1;137;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.022";"Calculate Absolute Value MuxHighHigh_X207_PCL_Pawl_Switch to MuxHighLow_X206_CL_Feedback_eTag_PushPull_Reset";"1000";"2083.8960000000002";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 2083.896 <= 9.9E+37. (Double)";6,991.9882;0.1406;"True"
